loss,poison loss,clean loss,acc,poison acc,clean acc,xloss,uloss,lambda_u
0.6093347365322188,,,,,,0.5932261153348009,0.005748126578446,2.802593030427632
0.5859304243413135,,,,,,0.570407124893336,0.0053882014456902,2.881540398848684
0.6035869610786904,,,,,,0.5872701584003153,0.0055111765549398,2.960487767269737
0.6016608701984296,,,,,,0.5848617294650467,0.0055288860958171,3.03943513569079
0.5941900572506711,,,,,,0.5780629963046522,0.0051735399892685,3.118382504111842
0.5854050036668923,,,,,,0.5692911417891082,0.0050398605464749,3.1973298725328947
0.5763988103963129,,,,,,0.5603242548318121,0.0049059542781915,3.276277240953948
0.5943644919379949,,,,,,0.5775298778544311,0.0050171526121403,3.355224609375
0.5805751451080141,,,,,,0.5641534664791834,0.0047828292522869,3.4341719777960527
0.5796109873294881,,,,,,0.5631430963212551,0.0046882007159076,3.5131193462171053
0.5774565378378611,,,,,,0.5607992377717892,0.0046364970732728,3.5920667146381584
0.5776444461880601,,,,,,0.5610679991241341,0.0045141750547088,3.67101408305921
0.572643758160666,,,,,,0.555864401575036,0.0044754741515493,3.749961451480264
0.5540907971062552,,,,,,0.5381200904821526,0.004170809796431,3.828908819901316
0.5731668080484269,,,,,,0.556204985504337,0.004340693139003,3.9078561883223686
0.5575063016849526,,,,,,0.541251173945966,0.0040778899018416,3.986803556743421
0.5726343767464641,,,,,,0.5554509995058652,0.0042268920101431,4.0657509251644735
0.5611585649980952,,,,,,0.5441299640374382,0.0041090513002197,4.144698293585527
0.5587540018541404,,,,,,0.5420747023581498,0.0039480253600014,4.223645662006579
0.5566114382445448,,,,,,0.5399082569383609,0.0038818079735953,4.302593030427631
0.566194287172948,,,,,,0.5486435701100163,0.0040056554618796,4.381540398848684
0.5533753209915631,,,,,,0.5366650522164491,0.0037462916910762,4.460487767269737
0.5549878684596479,,,,,,0.5376243752484697,0.0038244780028762,4.539435135690789
0.5577460962094847,,,,,,0.5404929961487142,0.003736092997987,4.618382504111842
0.5650670013692434,,,,,,0.5472740489171883,0.0037881403606805,4.697329872532895
0.5622747075417465,,,,,,0.5445122919918504,0.0037188487678676,4.776277240953947
0.54771945431321,,,,,,0.5306265602648637,0.0035203293892331,4.855224609375
0.5502033423604189,,,,,,0.5328710205453717,0.0035125289460387,4.934171977796052
0.5425554134471895,,,,,,0.5257688383603636,0.0033480579732758,5.013119346217104
0.5546817945037219,,,,,,0.5370891106945237,0.0034551148181893,5.0920667146381575
0.5505769777300884,,,,,,0.5328719529288719,0.0034239131363795,5.171014083059211
0.5442715848025728,,,,,,0.526805009144482,0.0033268859350075,5.249961451480264
0.5458193311542345,,,,,,0.5279095786786456,0.0033606388586711,5.328908819901316
0.5620502924930406,,,,,,0.543688641542758,0.0033959635375868,5.407856188322369
0.5375109124788651,,,,,,0.52025281727947,0.0031453223401243,5.486803556743421
0.5520959285604476,,,,,,0.5341081093029061,0.0032320974832984,5.565750925164473
0.5407859415759049,,,,,,0.5229559346735186,0.0031593054516259,5.644698293585527
0.5560274114595813,,,,,,0.5376313417773417,0.0032139615877624,5.723645662006579
0.534415589982018,,,,,,0.5171174922415958,0.0029814530667087,5.802593030427632
0.545740790866148,,,,,,0.5277496405192323,0.0030590644567372,5.881540398848685
0.5412321563098885,,,,,,0.5232228485881478,0.0030215266381965,5.960487767269737
0.5360631812841348,,,,,,0.5181741582687209,0.0029621257207979,6.039435135690789
0.5463839934773205,,,,,,0.5276979342588675,0.0030541719101804,6.118382504111842
0.5435283413389698,,,,,,0.525042026477422,0.0029827768267667,6.197329872532895
0.5347632475622959,,,,,,0.5169851158207166,0.0028325616532915,6.276277240953948
0.5403106150552048,,,,,,0.5217961482212559,0.0029134075863375,6.355224609375
0.530165108240908,,,,,,0.5123660371018559,0.0027662513284902,6.434171977796052
0.5308577610430802,,,,,,0.5128627776284702,0.0027629731116318,6.513119346217105
0.5283667209409941,,,,,,0.5103484825585838,0.0027331822323604,6.5920667146381575
0.5298757735490653,,,,,,0.511779719844526,0.0027125184114638,6.671014083059212
0.5401006062566012,,,,,,0.5212764682078159,0.0027885847261042,6.749961451480263
0.5377277249012877,,,,,,0.5192775801272091,0.0027016237468391,6.828908819901316
0.5198973233636934,,,,,,0.5021159234802326,0.0025735114644964,6.907856188322368
